in_response_to_tweet_id,customer_text,text,created_at
29961,@AmazonHelp disponible au point relais oui mais lequel ? https://t.co/xCvcH3WQTE,"@122591 2/2 Pour des questions de sécurité, veuillez supprimer la capture d'écran avec le numéro de suivi. Le mur est public. ^ARC",Wed Nov 01 11:39:55 +0000 2017
29964,@AmazonHelp すみません、わざわざありがとうございます。,@122592 恐れ入ります、どうぞよろしくお願いいたします。リプライありがとうございました。　SM,Wed Nov 01 11:39:25 +0000 2017
29966,"今日アマゾンで予約した商品のお支払い番号お知らせメールきたんだけど、同じ内容のメールが同時に2通きて、へ？ってなったんだが…(頼んだのは1つ)お支払い番号も違うんだ…。
何かのバグ？(注文を二回したか？と思って確認したが違う)と判断しスルーしたんだけど、カスタマー案件？",@122592 お支払番号が2回発行されている場合、出荷準備中に問題が発生し出荷処理が中断され、その後出荷準備が再開され新たに支払い番号が発行されている可能性がございます。 その場合、後から送られた番号にてお支払いいただきますと、ご注文商品は通常通り発送されます。　SM,Wed Nov 01 11:31:00 +0000 2017
29969,Order# 171-0392701-6255505 @115850 #Amazon product has to come on 31 October. but still not an update.,@122593 Please don’t provide your order details as it is personal information. Our Twitter page is visible to the public. ^MS,Wed Nov 01 11:38:56 +0000 2017
29968,@AmazonHelp thanks for prompt response,@122593 You're most welcome. ^CB,Wed Nov 01 12:02:00 +0000 2017
29975,"@AmazonHelp Given up will 2 live trying 2 place order as basket won't let me remove 1 item! FFS sort it out Amazon
Bad enough u not pay tax https://t.co/NzQn4TrQcE","@122594 Hi, are you using the app? You can click on the drop down arrow beside the quantity of items. ^TS",Wed Nov 01 11:37:25 +0000 2017
29973,@AmazonHelp Tried everything &amp; it won't take duplicate out basket please help me,@122594 My apologies Susan. Please get in touch: https://t.co/JzP7hlA23B and we'll be happy to look into this with you. ^DC,Wed Nov 01 11:53:14 +0000 2017
29977,"@AmazonHelp How? Have tried via rubbish website, emailed given up on order &amp; now playing Twitter","@122594 As we're unable to view your account via Twitter,pls contact here:https://t.co/zH8UlhTGcc so we can help you out. ^KM",Wed Nov 01 11:59:50 +0000 2017
29978,@AmazonHelp Thanks for help,@122594 Anytime! We are always here to help in any way we can. ^AL,Wed Nov 01 13:11:32 +0000 2017
29974,@AmazonHelp Not using 'app' using desk top &amp; your webpage - leaves lot 2 be desired,"@122594 Hi, you can change the quantity on the 'Review Your Order' page. https://t.co/Lh5OYypnOB",Wed Nov 01 11:50:03 +0000 2017
29984,@115850 @122596 Bought in Oct a 10.0r E phone . Replaced once as it was getting dead. Replaced phone got dead 25 times 2day. What next?,"@122595 Sorry to know that, please connect with our support team here: https://t.co/HQhpS2qeEd to check all the options. ^MS",Wed Nov 01 11:36:27 +0000 2017
29986,Warum kann ich meinen #kindle oasis und Zubehör noch nicht bewerten? @116316 Angst vor schlechten Bewertungen? Zu recht!,"@122597 Vielen Dank für den Hinweis, ich lasse das gleich mal von den Kollegen prüfen. Viele Grüße ^DW",Wed Nov 01 11:35:27 +0000 2017
29991,@115850 dear rename ur company as Chutiyazone ! It was a mistake not to buy EPSON L361 from @118702 or @122599 !! @115850 SUCKS !!,@122598 Could you please tell us more about your concern? We'd like to look into it. ^AM,Wed Nov 01 11:34:26 +0000 2017
29992,@AmazonHelp Bought printer to print didn't get on time had to spend  rs 1200 for printing 120 pages even after ordering printer !! Who will pay the loss,@122598 Truly sorry for the inconvenience. Kindly submit your details here:https://t.co/beaaDm0muc and we’ll contact you soon. ^GD,Wed Nov 01 12:02:01 +0000 2017
29994,"@AmazonHelp of no use dear Amazon, please change ur delivery partner as delhivery everyone in my city is pissed of with this service https://t.co/HgJfaOBvzB","@122598 Sorry to learn that you had issues with our courier partner, I'll forward this feedback internally and we'll look into it.^SU",Wed Nov 01 12:52:00 +0000 2017
29997,@AmazonHelp Is it necessary to send fax ?? Can't we send email with supporting documents ??,"@122600 Hi, the account specialists would require the information to be provided via fax. - Tara s",Wed Nov 01 11:34:26 +0000 2017
29999,"Have been following from 2 weeks to unhold my account
@115851 
@AmazonHelp",@122600 Did you receive anything from an a/c specialist? Please also check your spam/junk folder. ^PK,Wed Nov 01 11:30:28 +0000 2017
30003,"Despite the fact that I don't actually have my delivery, @115830 insist on telling me that it's delivered and won't help me get it. Highly suspicious business practices going on, even by their standards!","@122601 I'm sorry you don't have your parcel! Have you had the chance to reach our phone support? If so, what info was provided? ^TK",Wed Nov 01 11:33:30 +0000 2017
30002,@AmazonHelp Called them last night and was fobbed off with an email and no assistance whatsoever in actually getting my parcel. And that was the second time around as I got hung up on the first time. Terrible customer service!,@122601 Oh no! I'm so sorry to hear about this. Were you provided with an updated delivery date? Please keep us posted! ^SD,Wed Nov 01 11:52:00 +0000 2017
30008,@120919 @115821 Dealing with them from the B2B side is honestly the worst. I have an issue open with them that is 20months old. Amz staff caused this issue.,"@122602 Hi, has a follow up been arranged for you? What is the most recent info we provided? ^TS",Wed Nov 01 11:33:30 +0000 2017
30009,@AmazonHelp 2 days later and @AmazonHelp still hasn't told me whether they do or do not have higher authority than the regular desk.,"@122602 Hello, we would not have access to your via Twitter. Please reach out to us directly and we will be glad to help. ^CR",Fri Nov 03 10:43:29 +0000 2017
30011,@AmazonHelp I've been reaching out directly to your Vendor Central support staff for nearly 2 years. Problem remains unsolved.,@122602 Please submit this secure form to allow us to look into it further: https://t.co/tkLCr7DNil ^AT,Fri Nov 03 10:53:52 +0000 2017
30014,@AmazonHelp That's a consumer-side form. I told you our issue is Vendor Central related.,"@122602 Once we receive the completed Form, we will be able to escalate to the relevant team ^TD",Fri Nov 03 11:15:27 +0000 2017
30016,"@AmazonHelp I can't complete the form because it asks me to sign in, but because it's a consumer-side form it doesn't recognise my Vendor Central login.",@122602 Can you see the option to 'Skip Sign In' when you click the previous link? ^JJ,Fri Nov 03 11:33:25 +0000 2017
30018,"@AmazonHelp Hello,

Yes. I have now submitted via that method.",@122602 Great! Thank you for letting us know. Someone will be in touch as soon as possible. ^AL,Fri Nov 03 12:21:27 +0000 2017
30020,"@AmazonHelp I still haven't been contacted, nor have any of my cases been responded to in VC. Every time I chase I get an email about it being ""forwarded to the concerned team"" and then nothing of any value happens.","@122602 Hi, sorry to hear this, are you able to ask for an update to the email you received from Social Media or the Vendor Team? ^TI",Fri Nov 17 10:24:30 +0000 2017
30012,@AmazonHelp Perhaps you can get me the callback I've been asking for for the last 2 months from a Vendor Management Team Member? Happy to DM phone# 1/2,@122602 We wouldn't have access to any account info from here. What was advised when you reached out for support? ^NV,Fri Nov 03 10:52:00 +0000 2017
30026,"@AmazonHelp bom dia! Agora que o serviço do prime vídeo pode ser pago em Reais, fica a dúvida: os outros canais extras do prime também?","@122603 Bom dia Vini, por favor contata a Suporte ao Cliente para que possam te informar sobre o pago: https://t.co/qGpkDwGRhX. ^DA",Wed Nov 01 11:32:28 +0000 2017
30029,Amazonさんのコンビニ受け取りしたいんだけどさァ、店舗配達されてるのに受け取りメールが来ないんだよなァ。これはコンビニ側なのか分からないんだけど、とりあえず次からはミニストップじゃなくてローソン受け取りにしなきゃなァ。,@122604 ご迷惑をおかけしております。状況をお調べした上でご案内させていただきますので、恐れ入りますが、以下のリンクよりカスタマーサービスにお問い合わせください。https://t.co/J6YEizo6qC TN,Wed Nov 01 11:31:56 +0000 2017
30028,@AmazonHelp ご返信ありがとうございます。問い合わせさせていただきました。ご丁寧にありがとうございます。,@122604 とんでもないことでございます。恐れ入りますが、カスタマーサービスからの回答をお待ちください。TN,Wed Nov 01 12:01:00 +0000 2017
30034,"@115850 Even if it is a neighbour, I would like to know who.",@122605 I'm sorry for the wrong update. Please get in touch with us via https://t.co/TxK11z5H93 and we'll look into this for you. ^AM,Wed Nov 01 11:31:01 +0000 2017
30032,@AmazonHelp And thank you for the help.,"@122605 Thank you for your feedback, Abhinav. I will have this forwarded to the concerned team internally. ^KS",Wed Nov 01 11:59:49 +0000 2017
30038,@115850 @AmazonHelp Alexa's accent for Indian English is horrible. Just horrible. And skills are blocked for other languages.,@122606 I've noted your comments and will be sure to forward this as a feedback internally. ^MP 3/3,Wed Nov 01 11:31:00 +0000 2017
21436,@115850 Amazon Delivery Boy denied my Delivery and Cancelled my Order without calling me. have previously ordered using same Address.. Worst Service,@122607 We'd like to have a look into this. Kindly report it here: https://t.co/2t6DQoUmNZ and our team will assist further. ^AB,Wed Nov 01 11:29:56 +0000 2017
30042,@AmazonHelp The link you have provided is also not working like your service to me.. you should train your Delivery boys first... Then do business,@122607 while trying to contact us using the link shared earlier. ^MP 2/2,Wed Nov 01 16:05:00 +0000 2017
30493,"@AmazonHelp No. But the amazon package tape was broken, and i could see visibly where someone taped it back with their own tape","@122714 If the tape becomes damaged during transit, the shipper will sometimes re-tape a package so the contents don't fall out. ^MJ",Wed Nov 01 11:57:31 +0000 2017
30492,@AmazonHelp Ahhh. That would make sense. Thank you.,@122714 Our pleasure! Let us know if we can help with anything else. We're here for you! ^KN,Wed Nov 01 12:05:00 +0000 2017
30496,"Someone opened my amazon package, and retaped it. I don't know if it was the delivery driver or someone in the neighborhood",@122714 I'm sorry your package was tampered with. Was there any damage to the items in the package? ^EM,Wed Nov 01 11:47:00 +0000 2017
30498,"@115850 Pur 50""Led TV vth extd warranty frm Amazon wch is gvng prblm. Unable 2talk 2some1 in Amazon. Micromax is infmng us 2talk 2 Amazon.",@122715 Kindly elaborate your concern regarding the warranty. We would like to help you. ^CB,Wed Nov 01 11:53:46 +0000 2017
30501,"今日も届かない....。Amazon！！！
でも、いつ届くかわからないドキドキがあるから毎日楽しく帰れるんだなって思ったらま、、いっか！！笑笑
#トイスマ",@122716 ご心配をおかけしております。お届け予定日を過ぎている場合お調べいたします。発送元がアマゾンの場合こちらからご連絡ください。https://t.co/J6YEizo6qC  出品者発送は直接お問い合わせください。https://t.co/v4dngGbX0w  SM,Wed Nov 01 11:53:14 +0000 2017
